Order_ID,Order_Date,Customer_Key,Product_Key,Region_Key,Payment_Key,ShipMode_Key,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Shipping_Cost,Delivery_Days,Returned
287,2025-04-01,23,8,2,4,3,5,1878,0.1,8451.0,5002.81,3448.19,287,5,Yes
288,2025-07-11,10,14,3,1,1,1,3720,0,3720,2935.06,784.94,232,4,Yes
289,2025-11-08,80,16,3,3,3,5,4229,0,21145,13110.02,8034.98,99,2,Yes
290,2025-08-24,16,10,2,4,3,2,3187,0.15,5417.9,4217.13,1200.77,297,5,Yes
291,2025-10-15,44,10,4,4,2,1,4101,0.15,3485.85,2093.67,1392.18,102,10,Yes
292,2025-10-06,80,20,2,3,1,5,2125,0.1,9562.5,4868.49,4694.01,150,1,Yes
293,2025-12-02,96,30,2,3,2,5,4306,0.05,20453.5,13229.19,7224.31,262,10,Yes
294,2025-03-09,31,25,1,2,2,2,502,0,1004,680.21,323.79,65,7,No
295,2025-11-21,78,4,3,3,1,5,3922,0.15,16668.5,13314.87,3353.63,144,7,No
296,2025-06-30,81,25,2,1,2,1,3754,0.1,3378.6,2359.45,1019.15,63,2,No
297,2025-08-05,67,12,1,1,2,1,789,0,789,455.03,333.97,118,9,No
298,2025-04-05,89,2,2,1,2,2,433,0,866,625.61,240.39,222,3,No
299,2025-08-23,47,11,2,3,3,5,2640,0,13200,7625.27,5574.73,210,3,No
300,2025-10-19,86,2,4,2,1,2,590,0,1180,762.01,417.99,280,8,No
301,2025-10-21,65,17,2,1,3,2,451,0.05,856.9,678.34,178.56,148,4,Yes
302,2025-06-18,47,29,2,4,1,4,4654,0.1,16754.4,11855.27,4899.13,113,8,Yes
303,2025-01-05,18,24,2,4,1,2,2812,0.15,4780.4,2908.31,1872.09,178,6,No
304,2025-04-19,84,17,4,2,2,3,4996,0.15,12739.8,8878.27,3861.53,131,5,No
305,2025-08-05,90,14,3,3,3,1,3851,0,3851,1999.66,1851.34,120,3,No
306,2025-11-22,92,1,4,2,3,5,3506,0,17530,12850.43,4679.57,101,7,No
307,2025-02-02,6,16,4,2,1,3,828,0.15,2111.4,1229.47,881.93,74,2,Yes
308,2025-12-05,78,9,2,1,1,1,4036,0.15,3430.6,2323.46,1107.14,185,1,Yes
309,2025-09-19,22,24,1,1,1,5,3704,0.1,16668.0,12032.83,4635.17,109,10,No
310,2025-10-06,27,5,1,2,3,2,339,0.05,644.1,331.54,312.56,203,10,Yes
311,2025-01-19,46,17,2,3,3,4,752,0.1,2707.2,1779.38,927.82,135,9,Yes
312,2025-09-11,14,16,2,2,3,5,1864,0.1,8388.0,4508.64,3879.36,111,8,Yes
313,2025-03-06,15,12,4,4,3,3,1900,0.05,5415.0,3668.05,1746.95,75,3,Yes
314,2025-05-28,24,4,1,4,3,1,761,0.1,684.9,532.23,152.67,228,5,No
315,2025-09-06,4,9,3,3,3,2,1186,0.15,2016.2,1426.12,590.08,284,1,Yes
316,2025-11-17,72,15,2,4,2,3,423,0.15,1078.65,798.4,280.25,162,1,Yes
317,2025-07-15,29,28,2,2,3,5,4464,0.1,20088.0,14109.35,5978.65,65,1,No
318,2025-05-10,66,8,4,1,3,2,3056,0.15,5195.2,3523.34,1671.86,262,6,Yes
319,2025-07-29,34,28,2,4,3,2,3814,0.15,6483.8,4516.07,1967.73,298,10,Yes
320,2025-09-28,99,14,1,1,2,4,2737,0.1,9853.2,4946.91,4906.29,239,10,Yes
321,2025-06-21,22,6,3,3,2,3,2701,0.1,7292.7,4604.12,2688.58,283,8,No
322,2025-11-05,58,23,1,2,1,3,2025,0.15,5163.75,2853.5,2310.25,164,2,No
323,2025-12-03,54,22,1,1,2,4,1376,0.1,4953.6,3114.03,1839.57,76,8,Yes
324,2025-04-13,22,16,3,1,1,1,3565,0.1,3208.5,1805.13,1403.37,113,6,No
325,2025-10-14,39,20,4,4,3,1,2225,0.05,2113.75,1161.46,952.29,287,4,No
326,2025-08-28,59,17,3,3,3,4,4742,0.1,17071.2,13067.83,4003.37,96,7,No
327,2025-12-13,63,20,4,1,2,5,1595,0.05,7576.25,4230.5,3345.75,123,10,No
328,2025-12-08,84,19,2,2,2,1,4460,0,4460,2903.47,1556.53,239,7,No
329,2025-06-19,47,3,1,2,2,4,1555,0.05,5909.0,3910.1,1998.9,136,3,No
330,2025-05-30,79,2,3,3,2,4,4112,0.15,13980.8,11072.27,2908.53,263,6,No
331,2025-01-07,75,6,3,2,2,2,204,0.1,367.2,210.6,156.6,211,4,Yes
332,2025-01-20,18,5,3,4,3,2,3121,0,6242,4914.24,1327.76,180,10,Yes
333,2025-04-19,46,30,4,1,2,2,3116,0,6232,4371.8,1860.2,86,8,No
334,2025-06-08,23,18,4,3,1,1,958,0,958,721.48,236.52,154,4,Yes
335,2025-11-01,87,30,2,1,2,2,1639,0.15,2786.3,1511.79,1274.51,50,3,Yes
336,2025-05-27,97,28,2,3,1,5,1974,0.15,8389.5,6647.29,1742.21,77,9,No
337,2025-08-12,84,20,1,4,3,2,4635,0.15,7879.5,4110.9,3768.6,128,5,No
338,2025-02-27,53,26,3,4,3,3,467,0.15,1190.85,932.89,257.96,89,10,Yes
339,2025-04-14,57,30,3,3,3,2,3451,0.1,6211.8,3566.93,2644.87,162,3,No
340,2025-01-05,82,28,2,1,1,3,3069,0,9207,6677.23,2529.77,82,2,No
341,2025-01-28,97,24,2,1,3,3,1332,0,3996,2786.59,1209.41,297,6,Yes
342,2025-01-13,56,8,3,1,3,2,3602,0.15,6123.4,3186.88,2936.52,225,5,No
343,2025-08-01,94,6,2,1,2,5,4511,0.15,19171.75,10361.34,8810.41,238,6,Yes
344,2025-05-12,48,17,1,2,1,3,2299,0.15,5862.45,3855.67,2006.78,170,5,No
345,2025-05-07,82,27,1,3,2,2,4802,0.05,9123.8,6574.55,2549.25,120,5,No
346,2025-10-25,66,14,3,3,3,1,4609,0,4609,3266.58,1342.42,288,7,Yes
347,2025-11-05,6,26,2,1,3,2,1569,0.05,2981.1,1831.52,1149.58,295,7,Yes
348,2025-08-18,66,29,2,4,1,4,831,0,3324,1798.05,1525.95,284,1,No
349,2025-11-10,60,29,1,1,3,2,3910,0.15,6647.0,3628.84,3018.16,123,6,Yes
350,2025-06-04,9,14,1,1,1,5,1642,0,8210,5773.13,2436.87,288,9,No
351,2025-01-10,57,28,3,2,2,5,2572,0,12860,7427.25,5432.75,240,1,No
352,2025-07-24,60,17,3,4,3,1,1537,0.15,1306.45,989.1,317.35,136,9,No
353,2025-11-11,72,16,1,2,2,3,1885,0.1,5089.5,2900.25,2189.25,184,5,No
354,2025-01-23,25,5,2,2,1,5,3852,0.05,18297.0,13602.82,4694.18,88,6,No
355,2025-10-19,68,20,3,3,3,4,3195,0,12780,7370.86,5409.14,217,3,Yes
356,2025-07-08,74,16,1,1,3,2,1864,0,3728,2404.0,1324.0,217,6,Yes
357,2025-01-29,58,1,1,2,2,5,2120,0,10600,6917.77,3682.23,192,10,No
358,2025-01-31,29,17,2,1,1,3,2084,0.05,5939.4,3891.27,2048.13,294,9,No
359,2025-11-05,13,17,3,4,2,2,1237,0.05,2350.3,1385.03,965.27,232,8,Yes
360,2025-02-05,27,19,4,1,3,3,2223,0,6669,3378.84,3290.16,290,8,No
361,2025-01-14,32,25,2,2,1,5,4150,0.15,17637.5,11417.29,6220.21,249,3,No
362,2025-08-27,13,13,1,4,1,4,335,0.15,1139.0,683.18,455.82,50,3,Yes
363,2025-10-06,10,28,1,3,1,2,1102,0.1,1983.6,1253.63,729.97,296,7,No
364,2025-10-25,91,7,2,3,1,5,2963,0.15,12592.75,9380.54,3212.21,287,10,Yes
365,2025-08-19,52,21,1,4,2,2,2719,0.15,4622.3,3141.22,1481.08,174,7,Yes
366,2025-07-14,84,16,2,2,3,1,2391,0.05,2271.45,1138.9,1132.55,87,7,No
367,2025-11-30,88,13,2,4,2,1,237,0.1,213.3,126.92,86.38,120,10,No
368,2025-02-12,11,14,2,4,3,3,2289,0,6867,4008.73,2858.27,173,1,Yes
369,2025-04-07,85,18,3,1,1,3,3996,0.1,10789.2,7952.4,2836.8,189,1,Yes
370,2025-12-02,18,7,1,3,1,5,223,0.1,1003.5,534.64,468.86,246,3,No
371,2025-03-06,67,3,1,3,2,5,3372,0,16860,10425.93,6434.07,276,4,Yes
372,2025-12-13,95,26,4,4,2,3,3943,0.05,11237.55,7497.89,3739.66,53,9,Yes
373,2025-04-15,78,25,2,1,1,3,3586,0.05,10220.1,6149.68,4070.42,286,9,No
374,2025-12-01,69,5,2,4,1,3,1269,0.15,3235.95,2468.21,767.74,55,8,Yes
375,2025-06-04,47,4,1,4,2,5,3939,0.1,17725.5,12549.78,5175.72,264,1,No
376,2025-04-10,12,26,1,3,1,2,2640,0.1,4752.0,2665.54,2086.46,245,5,Yes
377,2025-07-13,86,20,4,2,1,4,3071,0.15,10441.4,7087.62,3353.78,167,3,Yes
378,2025-04-19,58,1,2,2,1,2,869,0.15,1477.3,1121.84,355.46,214,2,No
379,2025-02-07,3,12,3,3,1,1,3384,0.1,3045.6,1978.44,1067.16,177,5,Yes
380,2025-12-10,5,21,1,1,3,5,1119,0.1,5035.5,3137.07,1898.43,58,8,Yes
381,2025-06-07,91,23,1,1,2,4,854,0.1,3074.4,1617.87,1456.53,285,10,No
382,2025-02-14,81,19,1,1,2,5,1480,0.05,7030.0,3974.95,3055.05,150,7,Yes
383,2025-01-05,10,5,4,1,3,5,2721,0.15,11564.25,7555.06,4009.19,174,10,No
384,2025-07-09,57,4,2,2,1,5,224,0.05,1064.0,794.36,269.64,122,9,Yes
385,2025-07-16,90,4,3,3,3,1,3648,0.1,3283.2,1704.87,1578.33,164,4,Yes
386,2025-06-04,69,15,2,2,1,2,689,0.05,1309.1,816.99,492.11,220,6,Yes
387,2025-10-09,71,21,1,4,3,2,1285,0.15,2184.5,1262.21,922.29,210,8,Yes
388,2025-07-17,60,18,2,1,3,3,3261,0,9783,5585.98,4197.02,232,7,No
389,2025-04-15,94,30,3,1,2,2,2379,0,4758,2549.82,2208.18,67,2,No
390,2025-01-06,99,29,2,1,2,5,2352,0,11760,8929.53,2830.47,171,10,Yes
391,2025-06-02,25,8,4,2,2,1,4833,0.05,4591.35,2340.68,2250.67,100,3,No
392,2025-06-30,54,12,4,1,3,1,1661,0.05,1577.95,1195.76,382.19,172,6,No
393,2025-11-14,38,14,4,4,1,3,3647,0.05,10393.95,6380.45,4013.5,175,10,No
394,2025-12-29,79,30,2,1,1,2,1891,0.15,3214.7,1906.92,1307.78,277,4,No
395,2025-01-31,74,14,1,2,2,2,3263,0.05,6199.7,3438.21,2761.49,108,1,No
396,2025-06-19,29,4,1,1,2,5,239,0.15,1015.75,724.6,291.15,292,2,No
397,2025-10-29,87,5,1,4,3,1,3482,0,3482,1910.64,1571.36,205,1,Yes
398,2025-07-17,65,9,3,4,1,1,3868,0.1,3481.2,1783.77,1697.43,243,7,Yes
399,2025-12-01,38,8,2,3,1,4,2546,0.1,9165.6,6083.69,3081.91,136,8,No
400,2025-08-30,28,26,4,4,1,2,1311,0.15,2228.7,1547.42,681.28,204,9,Yes
401,2025-03-08,70,3,3,4,1,3,3357,0.05,9567.45,6723.0,2844.45,269,9,Yes
402,2025-03-28,98,5,3,3,3,5,2989,0.05,14197.75,11088.98,3108.77,277,2,No
403,2025-06-05,70,3,2,2,1,5,3013,0,15065,10451.64,4613.36,289,3,Yes
404,2025-04-27,31,11,4,4,1,2,4488,0,8976,5863.83,3112.17,294,6,No
405,2025-04-01,73,24,1,2,2,1,2637,0.15,2241.45,1670.81,570.64,299,4,Yes
406,2025-09-17,38,14,3,4,1,5,4599,0.1,20695.5,10649.42,10046.08,193,10,No
407,2025-01-10,63,3,4,3,2,1,3820,0,3820,2551.07,1268.93,140,8,Yes
408,2025-02-27,61,26,4,2,2,1,2223,0.05,2111.85,1372.19,739.66,257,3,Yes
409,2025-01-15,87,11,1,3,3,5,2727,0,13635,9554.42,4080.58,265,8,Yes
410,2025-12-09,93,22,4,4,2,4,2481,0.15,8435.4,6532.19,1903.21,86,10,No
411,2025-10-11,72,8,4,2,3,2,1577,0.15,2680.9,1866.72,814.18,184,10,Yes
412,2025-07-02,47,5,3,4,2,5,4128,0.05,19608.0,14892.05,4715.95,183,1,Yes
413,2025-05-25,96,12,1,2,2,5,1556,0.05,7391.0,5066.72,2324.28,236,10,No
414,2025-03-20,61,7,3,4,2,1,537,0.1,483.3,289.23,194.07,74,1,Yes
415,2025-12-26,38,14,3,3,1,3,1287,0.05,3667.95,2870.57,797.38,267,1,No
416,2025-01-25,92,4,4,3,2,4,4400,0,17600,11274.21,6325.79,83,5,No
417,2025-09-06,93,8,2,2,3,5,1172,0.05,5567.0,4358.88,1208.12,239,8,Yes
418,2025-12-28,25,20,1,2,2,5,4910,0.05,23322.5,15339.75,7982.75,179,4,No
419,2025-01-15,99,30,4,1,2,4,316,0,1264,927.85,336.15,295,7,No
420,2025-10-02,33,12,3,2,3,4,4087,0.1,14713.2,9173.78,5539.42,158,3,Yes
421,2025-06-18,81,9,2,1,2,4,1531,0,6124,3292.68,2831.32,164,3,No
422,2025-03-21,24,13,1,3,2,3,1736,0,5208,2930.62,2277.38,284,9,No
423,2025-06-19,70,1,3,1,2,4,1417,0.1,5101.2,2666.39,2434.81,166,7,Yes
424,2025-10-19,63,29,2,2,2,4,429,0.15,1458.6,977.23,481.37,108,6,No
425,2025-10-22,41,1,1,1,1,5,1199,0.1,5395.5,3460.66,1934.84,218,1,No
426,2025-01-27,12,21,4,3,3,3,4750,0.05,13537.5,10687.17,2850.33,94,2,Yes
427,2025-04-25,64,1,1,3,2,4,2182,0.05,8291.6,4429.89,3861.71,250,4,Yes
428,2025-06-08,63,23,3,1,2,3,956,0.1,2581.2,1953.34,627.86,161,10,No
429,2025-01-11,89,24,3,4,3,1,3078,0.1,2770.2,1666.81,1103.39,97,6,No
430,2025-07-19,41,18,4,1,3,4,3683,0.15,12522.2,6474.07,6048.13,77,1,No
431,2025-11-13,1,20,4,2,3,4,1997,0.05,7588.6,4782.69,2805.91,133,7,Yes
432,2025-12-20,56,10,4,3,2,3,4909,0,14727,8220.54,6506.46,300,7,Yes
433,2025-11-30,89,25,1,1,2,4,4470,0.15,15198.0,9701.09,5496.91,207,6,No
434,2025-09-11,77,17,2,2,1,2,2383,0,4766,3228.98,1537.02,290,8,No
435,2025-04-20,38,9,1,4,1,2,2618,0.1,4712.4,3651.99,1060.41,158,6,Yes
436,2025-06-11,93,26,4,4,3,1,2071,0.05,1967.45,1312.43,655.02,253,6,No
437,2025-05-02,3,29,3,2,1,4,4125,0,16500,11835.84,4664.16,127,1,Yes
438,2025-03-13,60,29,2,3,2,2,3773,0.1,6791.4,3418.02,3373.38,227,6,Yes
439,2025-07-09,11,29,1,4,3,1,3827,0.15,3252.95,2048.0,1204.95,167,4,No
440,2025-07-20,61,19,3,4,1,3,285,0,855,508.33,346.67,146,1,No
441,2025-04-06,99,29,3,2,2,4,3153,0.1,11350.8,7589.19,3761.61,251,9,Yes
442,2025-06-01,82,1,4,1,1,5,1959,0,9795,5568.49,4226.51,70,3,Yes
443,2025-05-21,76,18,1,1,1,1,1080,0.05,1026.0,669.38,356.62,269,10,No
444,2025-10-03,72,20,1,2,2,4,4894,0,19576,15310.12,4265.88,208,2,No
445,2025-06-09,46,29,3,4,1,1,2111,0.05,2005.45,1177.14,828.31,104,4,No
446,2025-05-28,62,4,2,1,3,1,4128,0.1,3715.2,2007.63,1707.57,88,5,Yes
447,2025-09-30,69,8,3,1,1,2,802,0.05,1523.8,1146.75,377.05,116,9,Yes
448,2025-08-30,64,25,4,1,3,1,2879,0,2879,2075.53,803.47,126,9,No
449,2025-01-30,81,29,2,4,3,3,2272,0,6816,4928.13,1887.87,147,4,Yes
450,2025-12-25,97,10,4,4,1,3,4675,0,14025,9915.78,4109.22,101,7,Yes
451,2025-07-23,70,8,3,4,1,3,3307,0.1,8928.9,5671.81,3257.09,110,7,No
452,2025-08-22,26,27,3,2,1,1,1041,0.1,936.9,610.86,326.04,275,10,Yes
453,2025-08-13,3,5,1,3,3,1,4123,0.1,3710.7,2131.93,1578.77,117,8,No
454,2025-05-09,94,4,3,2,3,4,1940,0.15,6596.0,5213.52,1382.48,86,9,Yes
455,2025-05-23,26,10,3,1,1,1,437,0,437,223.13,213.87,80,10,Yes
456,2025-03-06,35,13,2,1,3,1,1532,0.05,1455.4,942.85,512.55,279,8,Yes
457,2025-10-03,37,21,4,1,2,4,2832,0,11328,6583.35,4744.65,246,2,No
458,2025-05-15,53,18,2,2,1,5,2210,0,11050,6775.79,4274.21,260,9,No
459,2025-07-09,100,16,3,4,2,5,4771,0,23855,13208.45,10646.55,54,4,No
460,2025-03-17,30,3,1,3,2,5,4724,0,23620,12208.37,11411.63,216,10,No
461,2025-05-25,58,19,1,1,1,5,2697,0.1,12136.5,8337.28,3799.22,204,9,Yes
462,2025-05-24,2,2,2,1,1,2,3625,0.15,6162.5,4220.01,1942.49,182,9,Yes
463,2025-07-08,38,11,3,1,2,1,2572,0.05,2443.4,1790.89,652.51,60,1,No
464,2025-05-09,23,29,1,2,3,2,3528,0.15,5997.6,4038.86,1958.74,240,1,Yes
465,2025-01-12,71,11,4,2,2,3,4599,0.15,11727.45,7807.84,3919.61,234,6,No
466,2025-12-13,65,18,3,2,3,4,539,0.15,1832.6,1372.8,459.8,163,1,No
467,2025-10-21,36,16,4,4,1,5,2333,0.05,11081.75,8066.2,3015.55,182,10,Yes
468,2025-11-13,99,29,3,2,3,3,3227,0.05,9196.95,5770.03,3426.92,115,3,No
469,2025-02-03,15,13,3,4,2,2,864,0.15,1468.8,775.08,693.72,175,1,No
470,2025-03-07,70,26,3,1,3,2,2525,0.1,4545.0,3504.31,1040.69,217,1,No
471,2025-09-19,83,22,2,1,2,2,3723,0.1,6701.4,3741.76,2959.64,93,3,Yes
472,2025-06-11,40,13,4,3,3,3,3778,0.1,10200.6,6669.77,3530.83,160,10,Yes
473,2025-07-19,6,22,1,4,1,2,4967,0.05,9437.3,4983.5,4453.8,80,10,Yes
474,2025-11-25,23,23,2,4,2,1,2762,0,2762,2042.94,719.06,245,6,No
475,2025-04-13,28,12,4,3,1,2,4933,0.1,8879.4,5373.51,3505.89,260,2,Yes
476,2025-03-10,20,6,4,3,2,3,925,0,2775,2131.53,643.47,259,9,Yes
477,2025-09-07,43,16,1,4,3,4,1618,0.15,5501.2,3815.17,1686.03,123,6,No
478,2025-12-12,17,30,4,2,2,5,3773,0,18865,13382.48,5482.52,187,4,No
479,2025-12-30,32,21,1,3,2,3,3081,0.15,7856.55,4912.42,2944.13,187,2,Yes
480,2025-03-26,3,19,1,4,2,1,1146,0.15,974.1,720.45,253.65,251,10,No
481,2025-09-24,87,16,1,1,2,5,3514,0.1,15813.0,8205.54,7607.46,73,2,No
482,2025-05-16,18,10,1,4,1,4,4345,0.15,14773.0,7996.36,6776.64,133,6,Yes
483,2025-12-21,14,5,3,2,1,5,4287,0.1,19291.5,12824.52,6466.98,221,5,No
484,2025-08-31,29,27,3,1,2,4,3336,0.1,12009.6,7573.88,4435.72,93,10,No
485,2025-09-02,33,25,3,1,1,2,2303,0.15,3915.1,2973.95,941.15,68,1,No
486,2025-03-27,33,22,1,1,3,1,3000,0,3000,1919.95,1080.05,261,6,No
487,2025-05-18,50,8,2,4,3,4,4453,0.15,15140.2,8311.67,6828.53,98,5,Yes
488,2025-10-12,94,23,4,3,1,3,1428,0,4284,3083.67,1200.33,250,3,No
489,2025-02-17,62,2,1,1,2,2,760,0.1,1368.0,707.6,660.4,68,5,Yes
490,2025-10-15,58,20,4,2,1,2,2829,0.1,5092.2,3740.09,1352.11,219,6,No
491,2025-10-05,55,14,3,4,1,4,463,0.1,1666.8,976.04,690.76,132,10,Yes
492,2025-10-12,2,20,1,2,2,2,3681,0.05,6993.9,4151.27,2842.63,272,1,Yes
493,2025-07-28,58,6,3,3,2,5,463,0.15,1967.75,1325.22,642.53,218,10,Yes
494,2025-03-02,68,14,4,2,1,3,3939,0.05,11226.15,6332.28,4893.87,99,3,Yes
495,2025-06-13,99,23,1,2,1,3,3605,0,10815,5961.89,4853.11,90,2,Yes
496,2025-09-16,14,22,1,3,2,2,4845,0.15,8236.5,4231.67,4004.83,50,7,Yes
497,2025-07-27,21,29,2,2,3,2,899,0,1798,944.96,853.04,249,2,Yes
498,2025-09-21,24,6,3,4,3,4,2729,0,10916,7252.92,3663.08,228,5,No
499,2025-08-14,24,9,1,1,1,3,2216,0.1,5983.2,4338.02,1645.18,74,1,Yes
500,2025-10-19,29,7,2,2,1,5,1740,0.1,7830.0,5296.72,2533.28,75,2,No
501,2025-01-01,25,6,1,3,3,1,2661,0,2661,1701.4,959.6,297,8,Yes
502,2025-07-03,98,8,1,1,1,1,3337,0.05,3170.15,2123.08,1047.07,291,6,Yes
503,2025-03-06,62,13,3,2,3,3,925,0.15,2358.75,1742.86,615.89,217,8,Yes
504,2025-12-25,4,13,2,2,2,2,2142,0,4284,2842.74,1441.26,240,7,No
505,2025-07-19,51,18,1,3,3,1,3486,0,3486,2575.09,910.91,253,7,Yes
506,2025-09-26,58,9,2,2,2,3,2653,0.15,6765.15,5314.69,1450.46,221,1,No
507,2025-09-27,95,26,1,1,2,4,1888,0.1,6796.8,3806.46,2990.34,292,1,Yes
508,2025-06-01,73,14,1,4,1,2,3321,0.1,5977.8,3784.02,2193.78,298,10,No
509,2025-04-05,73,17,2,4,2,2,3672,0,7344,4308.32,3035.68,187,5,No
510,2025-07-12,100,22,4,1,1,4,1346,0.15,4576.4,2540.57,2035.83,112,7,Yes
511,2025-05-29,77,29,1,1,1,2,1017,0.15,1728.9,932.45,796.45,189,10,Yes
512,2025-02-16,86,24,1,3,2,3,4342,0.05,12374.7,9019.32,3355.38,233,1,Yes
513,2025-12-06,67,20,1,3,1,2,4770,0.1,8586.0,6371.25,2214.75,225,1,No
514,2025-09-29,48,24,1,2,1,5,2383,0.15,10127.75,5284.54,4843.21,150,3,Yes
515,2025-12-28,34,5,3,4,2,5,3729,0.15,15848.25,8816.75,7031.5,128,9,Yes
516,2025-01-31,58,7,4,2,3,5,490,0.15,2082.5,1206.7,875.8,66,7,Yes
517,2025-02-04,59,19,4,1,1,2,2187,0.05,4155.3,2288.6,1866.7,183,8,Yes
518,2025-01-21,18,25,2,4,1,1,2709,0.15,2302.65,1582.91,719.74,223,10,Yes
519,2025-04-28,79,20,4,1,2,1,4770,0.05,4531.5,2728.64,1802.86,278,3,No
520,2025-02-15,79,15,4,4,2,4,1181,0.15,4015.4,2007.72,2007.68,117,9,Yes
521,2025-05-23,13,23,2,2,1,1,3399,0.15,2889.15,1936.7,952.45,187,8,Yes
522,2025-06-18,24,8,4,1,1,3,1103,0.1,2978.1,1496.8,1481.3,167,8,No
523,2025-10-25,72,4,4,2,2,4,2964,0,11856,6567.65,5288.35,259,7,No
524,2025-12-14,66,12,1,2,2,1,585,0.15,497.25,317.61,179.64,210,1,No
525,2025-12-15,36,28,3,3,2,4,463,0.05,1759.4,1089.19,670.21,150,5,Yes
526,2025-07-04,28,30,4,1,2,1,4747,0.15,4034.95,2546.1,1488.85,125,8,No
527,2025-06-18,9,29,3,4,2,2,926,0.05,1759.4,933.64,825.76,189,6,Yes
528,2025-08-04,75,6,3,4,1,4,1098,0.15,3733.2,2001.91,1731.29,291,2,No
529,2025-04-24,2,10,3,3,3,5,4145,0.15,17616.25,13060.21,4556.04,282,6,Yes
530,2025-04-24,44,3,4,2,1,4,823,0.15,2798.2,2090.26,707.94,196,7,Yes
531,2025-06-18,35,18,3,2,1,3,2610,0,7830,5976.47,1853.53,275,10,No
532,2025-10-07,25,20,1,3,2,2,2838,0.05,5392.2,3779.07,1613.13,289,1,Yes
533,2025-02-11,55,9,3,3,1,5,4648,0.05,22078.0,15970.63,6107.37,166,4,No
534,2025-02-18,51,21,2,2,2,1,4315,0,4315,2662.93,1652.07,125,7,No
535,2025-09-26,2,26,2,4,1,3,572,0.05,1630.2,1123.53,506.67,173,8,Yes
536,2025-01-16,89,26,1,3,3,4,3198,0.05,12152.4,6236.87,5915.53,58,9,No
537,2025-06-07,54,21,1,2,2,1,3070,0,3070,2325.77,744.23,297,2,Yes
538,2025-07-31,29,11,3,3,2,5,1231,0.15,5231.75,3482.66,1749.09,280,10,Yes
539,2025-07-12,48,10,1,3,3,4,1614,0.1,5810.4,3296.16,2514.24,50,10,Yes
540,2025-06-10,29,3,3,4,2,4,4264,0.1,15350.4,12039.09,3311.31,80,6,Yes
541,2025-02-27,17,14,1,4,1,4,2423,0.05,9207.4,7111.31,2096.09,91,1,No
542,2025-08-13,89,2,2,3,2,5,2222,0.05,10554.5,6989.17,3565.33,152,7,Yes
543,2025-09-21,87,7,3,2,1,5,322,0,1610,880.8,729.2,98,8,No
544,2025-10-03,45,20,4,4,2,3,1318,0,3954,2817.46,1136.54,187,4,Yes
545,2025-08-27,70,18,2,3,1,2,4722,0,9444,5815.99,3628.01,92,8,Yes
546,2025-03-25,61,19,2,2,3,2,3039,0.05,5774.1,4459.58,1314.52,142,4,No
547,2025-04-02,6,11,4,2,3,1,1415,0,1415,1042.07,372.93,282,7,Yes
548,2025-09-21,29,7,4,1,1,2,961,0,1922,1230.06,691.94,92,9,Yes
549,2025-11-24,88,29,2,3,2,5,2344,0,11720,6845.05,4874.95,52,6,No
550,2025-03-31,21,16,2,4,2,5,2130,0.1,9585.0,7396.77,2188.23,130,6,No
551,2025-07-21,78,8,3,1,1,4,3710,0,14840,10194.17,4645.83,143,8,Yes
552,2025-12-18,66,2,1,1,1,5,4854,0,24270,12372.28,11897.72,76,8,Yes
553,2025-01-05,38,15,1,1,3,2,2507,0,5014,3178.38,1835.62,150,9,No
554,2025-09-16,41,9,4,4,1,4,4164,0.05,15823.2,10054.0,5769.2,104,1,No
555,2025-10-26,51,20,1,1,3,5,2687,0,13435,8762.33,4672.67,206,8,Yes
556,2025-09-19,16,18,4,1,2,1,4902,0.1,4411.8,3215.24,1196.56,142,6,Yes
557,2025-06-22,99,13,1,4,3,1,4714,0.15,4006.9,2921.94,1084.96,133,7,Yes
558,2025-02-07,12,23,1,2,3,5,3826,0,19130,10141.4,8988.6,292,7,Yes
559,2025-10-20,60,27,1,4,1,3,532,0.05,1516.2,873.79,642.41,67,5,No
560,2025-12-09,64,2,3,4,3,1,2162,0.15,1837.7,1311.22,526.48,299,3,No
561,2025-12-17,2,26,2,4,3,4,2596,0,10384,5283.66,5100.34,140,1,Yes
562,2025-01-24,65,26,1,3,2,4,575,0.05,2185.0,1170.44,1014.56,98,3,Yes
563,2025-06-09,72,15,1,4,1,2,309,0.05,587.1,337.38,249.72,229,9,No
564,2025-06-06,44,1,3,2,3,2,3305,0,6610,4217.82,2392.18,80,7,No
565,2025-02-17,22,19,4,4,1,2,346,0,692,405.61,286.39,277,4,Yes
566,2025-04-13,12,1,3,1,2,3,648,0.1,1749.6,1018.07,731.53,109,9,Yes
567,2025-04-05,97,16,3,2,1,4,4729,0.1,17024.4,10842.74,6181.66,189,1,No
568,2025-05-25,70,21,3,2,3,5,3016,0.15,12818.0,9141.81,3676.19,98,4,No
569,2025-08-18,77,16,4,4,3,4,2358,0,9432,5452.85,3979.15,114,1,No
570,2025-01-22,14,15,4,3,3,5,4966,0.15,21105.5,14318.5,6787.0,269,10,No
571,2025-03-29,30,4,3,4,1,1,252,0,252,127.49,124.51,54,9,Yes
572,2025-04-06,69,6,3,4,2,1,1487,0.15,1263.95,638.25,625.7,234,7,Yes
573,2025-10-21,47,27,3,1,1,4,1746,0.15,5936.4,3378.26,2558.14,285,9,No
574,2025-03-29,54,16,2,3,1,4,1874,0.1,6746.4,5159.06,1587.34,165,1,No
