Trip_ID,Date,From_Station_ID,To_Station_ID,Ticket_ID,Payment_ID,Passengers,Fare,Revenue
515,2025-03-03,BL08,BL12,1,1,2,60,120
516,2025-05-04,BL06,BL13,1,3,6,10,60
517,2025-03-08,BL01,BL05,2,1,4,40,160
518,2025-02-16,BL11,BL12,3,3,6,30,180
519,2025-05-28,GL03,BL08,2,2,3,40,120
520,2025-03-19,GL02,GL06,1,3,1,60,60
521,2025-06-19,BL02,GL03,1,2,4,40,160
522,2025-05-25,BL13,GL04,3,1,6,50,300
523,2025-01-26,BL02,GL01,2,3,1,10,10
524,2025-01-06,GL05,BL04,2,1,2,10,20
525,2025-02-03,BL11,BL09,2,1,2,60,120
526,2025-01-02,BL10,GL01,2,1,6,10,60
527,2025-02-05,GL03,BL07,1,3,3,40,120
528,2025-06-22,GL04,BL11,3,2,5,50,250
529,2025-01-10,BL02,GL03,3,3,3,50,150
530,2025-06-08,BL02,BL05,3,2,5,30,150
531,2025-05-12,BL06,BL08,1,2,3,40,120
532,2025-06-16,BL06,BL08,2,1,4,20,80
533,2025-01-17,BL12,GL02,3,1,5,30,150
534,2025-03-09,BL07,BL05,3,1,3,20,60
535,2025-06-30,BL04,BL11,3,2,5,30,150
536,2025-03-02,GL02,GL06,1,3,6,50,300
537,2025-06-14,BL05,GL03,2,2,6,50,300
538,2025-01-17,BL10,BL09,3,3,1,30,30
539,2025-05-03,GL02,GL05,1,1,3,40,120
540,2025-04-16,BL12,BL09,3,3,5,30,150
541,2025-02-10,BL13,BL12,1,1,5,20,100
542,2025-03-21,BL04,BL03,3,2,1,50,50
543,2025-05-14,BL02,BL11,3,2,4,20,80
544,2025-06-30,BL04,GL01,2,2,3,50,150
545,2025-05-22,GL01,BL12,1,1,2,40,80
546,2025-06-16,BL08,BL03,3,3,4,10,40
547,2025-06-21,GL03,BL06,2,2,5,60,300
548,2025-02-16,BL05,GL01,1,3,6,60,360
549,2025-05-18,BL03,BL07,1,3,1,50,50
550,2025-06-30,BL10,BL03,3,3,2,30,60
551,2025-02-14,BL07,BL08,3,3,1,60,60
552,2025-03-19,BL12,GL02,2,2,2,40,80
553,2025-04-30,BL04,BL13,3,2,3,60,180
554,2025-01-21,GL05,BL07,2,2,5,50,250
555,2025-03-19,GL05,GL01,1,1,3,60,180
556,2025-02-13,BL12,BL09,3,2,1,60,60
557,2025-02-08,GL03,BL02,3,2,1,20,20
558,2025-03-29,BL02,GL03,2,2,4,40,160
559,2025-05-19,BL05,BL04,2,2,6,50,300
560,2025-06-25,BL11,GL04,3,2,4,50,200
561,2025-04-11,BL04,GL01,3,3,6,30,180
562,2025-03-20,BL05,BL11,3,2,3,30,90
563,2025-06-06,BL12,BL13,3,1,2,50,100
564,2025-04-06,GL03,BL02,3,1,6,60,360
565,2025-01-17,BL07,BL05,3,2,1,20,20
566,2025-06-05,BL12,BL09,3,1,6,20,120
567,2025-01-11,BL09,BL04,1,3,4,20,80
568,2025-04-30,BL07,GL05,2,3,3,20,60
569,2025-04-19,BL05,BL09,1,2,1,60,60
570,2025-03-09,BL07,BL12,3,2,2,20,40
571,2025-04-07,GL03,BL06,1,1,1,10,10
572,2025-05-03,BL08,GL04,1,3,6,40,240
573,2025-02-09,BL07,GL01,2,1,4,10,40
574,2025-02-20,BL08,BL03,2,2,4,40,160
575,2025-06-14,BL05,BL07,3,1,4,50,200
576,2025-02-13,BL05,BL04,3,2,1,40,40
577,2025-03-01,GL02,BL01,2,2,2,20,40
578,2025-05-06,GL04,BL06,1,2,6,40,240
579,2025-01-17,BL06,BL09,1,3,2,40,80
580,2025-02-16,BL03,BL01,3,3,4,40,160
581,2025-05-05,BL09,BL01,3,2,1,50,50
582,2025-03-31,BL02,GL01,1,1,3,60,180
583,2025-03-02,BL07,BL05,1,3,4,30,120
584,2025-01-24,BL03,GL03,3,1,2,10,20
585,2025-01-06,GL04,BL08,2,2,6,30,180
586,2025-04-24,BL11,BL10,2,3,3,60,180
587,2025-06-21,GL02,BL11,3,3,4,20,80
588,2025-06-30,BL11,GL03,2,2,5,20,100
589,2025-02-17,GL02,GL01,1,1,5,10,50
590,2025-02-19,BL07,GL06,3,3,6,10,60
591,2025-01-04,GL01,BL13,1,1,4,20,80
592,2025-06-22,BL03,BL09,1,2,6,30,180
593,2025-05-14,GL03,BL11,3,2,3,40,120
594,2025-05-23,GL05,GL01,1,3,3,50,150
595,2025-06-27,BL01,GL01,1,1,6,10,60
596,2025-06-04,BL01,BL12,2,1,6,20,120
597,2025-05-16,BL01,GL02,2,3,3,60,180
598,2025-04-15,BL13,BL06,3,1,2,20,40
599,2025-03-08,BL04,BL07,2,3,4,40,160
600,2025-01-21,GL06,GL03,2,1,6,10,60
601,2025-03-20,BL07,GL02,2,3,5,60,300
602,2025-04-07,BL05,GL02,3,1,6,50,300
603,2025-02-04,BL06,BL03,3,1,5,30,150
604,2025-06-06,BL03,BL08,1,2,1,20,20
605,2025-05-20,BL01,BL12,1,3,6,50,300
606,2025-05-24,BL07,BL05,2,3,6,40,240
607,2025-05-18,BL02,BL04,1,1,5,50,250
608,2025-06-07,BL02,BL12,1,2,1,10,10
609,2025-02-07,BL05,GL01,2,3,6,60,360
610,2025-02-06,BL04,BL07,3,2,4,10,40
611,2025-01-24,GL03,BL01,3,2,3,10,30
612,2025-02-08,GL02,BL13,2,2,5,10,50
613,2025-02-27,GL02,BL07,1,2,3,20,60
614,2025-06-18,GL02,GL01,3,3,2,20,40
615,2025-05-01,GL06,GL04,2,1,6,40,240
616,2025-03-07,BL05,GL01,1,2,1,40,40
617,2025-05-06,BL02,BL10,3,1,4,30,120
618,2025-01-18,BL07,BL02,2,3,4,50,200
619,2025-01-01,BL05,BL02,3,1,6,30,180
620,2025-06-24,BL11,BL12,2,3,2,10,20
621,2025-01-11,GL05,BL10,3,3,3,50,150
622,2025-04-14,BL06,GL03,1,2,2,10,20
623,2025-06-10,BL04,GL02,2,1,4,10,40
624,2025-03-30,BL11,GL03,2,2,3,20,60
625,2025-04-25,GL05,BL11,3,3,3,50,150
626,2025-06-20,BL10,GL05,3,2,3,60,180
627,2025-06-23,GL01,BL13,2,1,2,10,20
628,2025-03-02,GL04,BL07,3,1,6,60,360
629,2025-04-18,BL05,BL03,3,3,2,30,60
630,2025-02-24,BL02,GL01,2,1,1,60,60
631,2025-01-20,BL04,GL04,3,2,2,60,120
632,2025-01-26,BL12,BL11,3,1,3,30,90
633,2025-02-27,BL13,GL05,1,2,6,40,240
634,2025-05-02,BL10,BL08,2,3,6,40,240
635,2025-06-26,BL10,GL01,3,2,1,60,60
636,2025-03-01,BL05,BL11,3,2,4,30,120
637,2025-02-22,GL05,BL05,1,1,2,60,120
638,2025-03-11,BL05,GL05,2,3,1,10,10
639,2025-06-16,GL03,BL11,3,1,4,30,120
640,2025-05-24,BL13,GL03,2,2,3,10,30
641,2025-05-31,BL12,GL01,2,2,2,50,100
642,2025-03-28,GL01,BL07,2,2,4,60,240
643,2025-04-18,GL04,BL08,1,3,5,60,300
644,2025-04-18,GL03,BL07,1,3,3,10,30
645,2025-02-28,GL01,BL12,3,1,4,60,240
646,2025-04-08,BL05,GL04,1,1,2,20,40
647,2025-03-04,BL02,BL01,3,2,3,20,60
648,2025-04-28,BL10,BL04,2,3,4,60,240
649,2025-02-06,GL06,BL06,1,3,1,50,50
650,2025-06-06,BL03,GL06,3,2,4,50,200
651,2025-02-24,GL06,GL01,2,1,3,60,180
652,2025-05-29,BL04,BL10,1,3,2,60,120
653,2025-04-22,BL07,BL02,3,3,2,20,40
654,2025-06-19,BL10,BL07,2,1,2,60,120
655,2025-02-13,GL01,BL06,2,2,2,10,20
656,2025-04-26,GL03,GL01,2,1,2,50,100
657,2025-02-21,BL07,BL12,2,2,2,10,20
658,2025-02-08,GL06,BL05,2,3,2,10,20
659,2025-04-06,GL02,BL01,3,3,2,30,60
660,2025-01-14,BL12,BL09,3,2,4,20,80
661,2025-06-08,BL06,GL04,3,1,5,20,100
662,2025-06-12,GL02,GL06,1,2,1,10,10
663,2025-01-22,GL03,BL03,1,3,5,30,150
664,2025-01-09,BL12,BL03,3,2,4,10,40
665,2025-03-24,BL11,BL12,3,3,4,10,40
666,2025-05-30,GL05,GL04,3,1,1,20,20
667,2025-04-06,GL06,BL03,3,1,2,30,60
668,2025-03-27,BL13,BL02,1,3,6,50,300
669,2025-05-14,BL12,BL07,1,3,6,10,60
670,2025-05-25,BL04,BL02,2,2,6,50,300
671,2025-04-03,BL05,BL02,1,3,2,10,20
672,2025-01-25,BL03,BL06,1,1,5,40,200
673,2025-01-01,GL04,BL04,2,2,2,50,100
674,2025-04-01,BL10,BL07,2,3,5,20,100
675,2025-01-25,BL12,BL11,1,3,4,30,120
676,2025-03-18,BL03,BL09,1,3,1,40,40
677,2025-03-11,BL12,BL13,3,1,5,60,300
678,2025-01-21,GL03,BL04,3,2,6,20,120
679,2025-05-07,BL07,BL08,2,1,5,20,100
680,2025-01-20,BL08,GL02,2,3,4,40,160
681,2025-06-05,BL12,BL13,1,3,6,50,300
682,2025-05-10,BL08,GL04,1,2,1,60,60
683,2025-04-27,BL01,GL06,1,1,1,50,50
684,2025-04-14,BL06,BL04,1,3,4,30,120
685,2025-06-13,BL07,BL11,3,2,3,10,30
686,2025-02-16,BL05,BL01,2,3,6,40,240
687,2025-06-27,GL04,BL07,1,3,4,40,160
688,2025-01-21,BL13,BL12,2,1,6,20,120
689,2025-04-06,GL01,BL07,3,2,6,60,360
690,2025-04-02,GL03,BL08,3,1,5,60,300
691,2025-05-18,BL09,BL02,1,2,1,40,40
692,2025-01-08,BL01,GL06,3,3,2,20,40
693,2025-03-08,BL02,BL06,3,3,6,20,120
694,2025-01-29,BL01,BL06,1,3,1,50,50
695,2025-02-02,BL08,BL02,1,2,4,10,40
696,2025-03-28,GL05,BL03,2,2,1,60,60
697,2025-03-23,GL03,BL04,2,1,6,40,240
698,2025-01-24,GL05,BL06,3,2,3,50,150
699,2025-02-15,BL07,GL01,3,2,3,40,120
700,2025-04-11,GL06,BL04,2,2,4,50,200
701,2025-03-17,BL04,BL03,2,2,1,60,60
702,2025-06-30,BL03,GL06,1,2,6,50,300
703,2025-01-07,BL03,BL07,2,3,6,10,60
704,2025-06-17,BL07,GL06,3,3,2,20,40
705,2025-02-05,BL09,BL12,2,3,2,60,120
706,2025-02-26,BL09,GL03,3,1,2,10,20
707,2025-05-14,BL01,GL02,3,1,3,50,150
708,2025-03-28,GL01,GL02,3,1,3,40,120
709,2025-04-02,GL04,GL01,2,1,4,60,240
710,2025-01-04,GL01,GL02,3,1,4,10,40
711,2025-03-28,BL11,GL04,1,2,1,20,20
712,2025-04-05,BL05,BL11,2,2,6,10,60
713,2025-04-07,BL10,BL07,2,2,2,30,60
714,2025-04-24,BL06,BL11,1,3,6,60,360
715,2025-03-03,BL04,GL03,1,3,3,30,90
716,2025-06-11,BL06,GL03,1,3,5,30,150
717,2025-03-15,GL05,BL11,1,3,4,30,120
718,2025-06-11,BL11,BL03,2,2,4,30,120
719,2025-02-01,BL13,GL06,3,2,5,60,300
720,2025-01-23,BL08,GL02,2,2,4,40,160
721,2025-04-20,BL12,BL13,1,2,1,40,40
722,2025-05-12,GL05,BL05,3,2,3,60,180
723,2025-05-03,BL09,GL02,1,2,5,50,250
724,2025-04-16,GL02,BL02,1,1,4,30,120
725,2025-02-22,BL04,BL12,3,1,4,10,40
726,2025-05-23,BL08,BL13,1,1,4,10,40
727,2025-04-30,BL04,BL09,2,1,2,30,60
728,2025-05-29,GL04,BL13,3,1,5,50,250
729,2025-04-20,BL06,BL05,1,1,6,30,180
730,2025-01-16,BL12,BL11,1,3,5,20,100
731,2025-05-24,BL07,BL04,3,2,6,50,300
732,2025-02-10,BL03,BL05,3,3,5,30,150
733,2025-01-31,BL12,BL10,3,3,6,60,360
734,2025-04-08,GL01,GL03,2,3,1,60,60
735,2025-05-29,BL04,BL01,3,3,6,60,360
736,2025-01-24,BL04,GL06,3,1,6,60,360
737,2025-01-03,GL01,GL02,1,3,3,60,180
738,2025-05-10,BL04,BL08,2,2,1,60,60
739,2025-03-12,GL03,BL09,3,3,3,40,120
740,2025-04-23,BL13,BL02,2,2,2,60,120
741,2025-01-21,GL05,BL12,3,1,4,60,240
742,2025-03-20,BL13,BL04,3,2,3,30,90
743,2025-02-10,BL03,BL09,1,3,5,50,250
744,2025-01-04,BL05,GL05,1,1,4,40,160
745,2025-05-27,BL08,BL04,3,3,6,20,120
746,2025-04-17,GL01,GL05,2,1,4,50,200
747,2025-04-01,GL03,BL06,2,2,4,60,240
748,2025-02-09,GL03,BL08,2,2,2,20,40
749,2025-05-04,BL03,GL06,3,2,2,50,100
750,2025-03-08,BL08,GL02,1,1,6,30,180
751,2025-06-26,GL05,GL04,1,1,3,20,60
752,2025-05-09,BL07,BL12,3,1,2,30,60
753,2025-05-08,BL05,BL11,2,3,2,40,80
754,2025-05-21,BL07,GL03,1,2,2,60,120
755,2025-02-10,GL02,BL10,1,2,4,50,200
756,2025-04-26,GL03,GL05,2,2,4,40,160
757,2025-04-03,BL09,BL12,3,3,3,10,30
758,2025-06-13,GL06,GL01,2,1,5,50,250
759,2025-04-12,GL04,BL12,2,1,6,20,120
760,2025-03-30,BL04,BL07,3,3,5,20,100
761,2025-02-27,BL12,GL03,1,2,4,60,240
762,2025-05-27,GL03,BL12,3,3,4,10,40
763,2025-02-08,BL01,BL02,3,1,2,40,80
764,2025-05-07,BL01,BL05,3,3,6,50,300
765,2025-01-11,BL09,GL04,3,3,5,60,300
766,2025-01-22,GL01,GL06,3,3,5,40,200
767,2025-05-08,BL02,BL09,1,2,1,40,40
768,2025-01-25,BL11,GL04,3,2,3,40,120
769,2025-02-13,GL05,GL01,1,3,6,20,120
770,2025-02-24,BL10,BL04,2,3,2,30,60
771,2025-02-25,BL07,GL02,1,3,1,10,10
772,2025-06-29,GL03,GL02,2,3,6,20,120
773,2025-05-02,BL11,BL10,2,1,3,10,30
774,2025-01-11,GL01,BL01,3,2,3,50,150
775,2025-02-05,BL03,BL01,2,2,4,20,80
776,2025-04-21,GL06,GL03,2,2,6,10,60
777,2025-06-28,BL10,BL13,3,2,3,60,180
778,2025-01-10,BL13,BL06,2,3,1,50,50
779,2025-02-18,GL02,BL10,1,3,1,60,60
780,2025-06-27,BL12,BL01,3,1,1,10,10
781,2025-03-24,BL06,BL13,2,3,1,30,30
782,2025-04-08,BL08,BL09,2,2,2,60,120
783,2025-03-14,GL02,BL11,2,2,4,20,80
784,2025-02-24,BL09,GL05,1,3,5,60,300
785,2025-05-22,BL07,BL08,1,2,6,10,60
786,2025-05-20,GL02,GL04,1,2,6,50,300
787,2025-06-28,BL06,BL12,2,3,3,50,150
788,2025-01-18,GL06,BL06,3,2,2,30,60
789,2025-06-14,BL04,GL04,1,2,4,20,80
790,2025-04-14,BL03,GL02,3,3,2,40,80
791,2025-02-18,BL02,BL11,1,3,5,50,250
792,2025-06-20,GL04,BL02,1,1,4,60,240
793,2025-01-14,BL06,BL13,3,1,2,50,100
794,2025-01-19,BL13,GL01,2,3,2,50,100
795,2025-01-25,BL04,BL07,3,1,2,40,80
796,2025-04-20,BL04,GL06,3,3,5,60,300
797,2025-02-06,BL12,GL03,1,3,1,50,50
798,2025-06-28,BL02,BL08,1,2,4,60,240
799,2025-03-30,GL01,BL06,2,1,6,30,180
800,2025-04-01,BL01,GL06,2,1,1,40,40
801,2025-04-07,BL01,GL04,3,3,2,20,40
802,2025-06-18,BL06,BL08,3,2,2,60,120
803,2025-05-10,GL02,BL01,2,2,2,20,40
804,2025-03-25,GL03,BL01,2,2,4,50,200
805,2025-06-03,BL13,BL11,3,1,6,60,360
806,2025-05-23,BL09,BL04,2,2,1,20,20
807,2025-02-28,BL03,GL06,2,1,2,60,120
808,2025-03-16,BL07,BL13,1,3,5,60,300
809,2025-04-03,BL11,BL12,3,1,3,40,120
810,2025-02-05,BL04,GL06,3,2,5,50,250
811,2025-06-13,BL13,GL05,1,3,4,20,80
812,2025-02-13,BL11,BL13,2,3,4,30,120
813,2025-05-25,BL10,BL05,3,1,3,40,120
814,2025-02-05,BL04,BL05,1,3,2,60,120
815,2025-05-09,BL07,GL05,2,3,6,50,300
816,2025-06-21,BL11,BL10,1,2,4,10,40
817,2025-03-01,BL07,BL10,3,2,2,10,20
818,2025-03-23,BL10,BL07,2,2,2,60,120
819,2025-06-21,GL05,BL07,1,2,3,50,150
820,2025-04-22,BL10,GL03,3,2,6,40,240
821,2025-01-20,GL02,BL11,1,3,5,40,200
822,2025-04-10,BL06,GL04,1,2,1,20,20
823,2025-01-30,BL08,BL10,1,3,5,40,200
824,2025-02-12,BL03,BL12,3,3,1,40,40
825,2025-03-10,BL06,BL11,1,1,3,30,90
826,2025-03-29,BL07,GL02,1,1,1,20,20
827,2025-03-22,GL01,BL06,2,2,4,40,160
828,2025-03-08,BL05,BL12,2,1,2,50,100
829,2025-04-30,GL01,BL10,2,1,5,10,50
830,2025-06-02,BL05,GL03,3,3,2,30,60
831,2025-04-05,GL06,BL07,3,1,5,60,300
832,2025-04-30,BL11,BL05,3,2,4,50,200
833,2025-03-01,BL04,GL05,2,1,3,20,60
834,2025-05-16,GL06,BL01,2,3,4,10,40
835,2025-06-26,GL05,GL04,1,3,4,20,80
836,2025-02-25,BL07,BL03,1,1,6,50,300
837,2025-06-07,GL03,GL01,2,1,5,20,100
838,2025-02-13,BL08,BL10,1,3,5,10,50
839,2025-02-20,GL01,GL02,1,3,2,30,60
840,2025-01-12,BL07,GL05,1,1,3,50,150
841,2025-06-19,BL09,BL13,3,3,3,40,120
842,2025-04-25,BL03,BL10,3,3,2,50,100
843,2025-06-23,BL13,GL05,2,1,3,10,30
844,2025-03-20,BL06,BL13,2,3,6,30,180
845,2025-05-04,GL03,GL06,3,2,3,60,180
846,2025-02-03,GL01,GL05,3,3,2,10,20
847,2025-02-12,BL02,GL04,1,1,6,60,360
848,2025-03-21,BL10,GL02,2,1,4,40,160
849,2025-06-22,BL05,BL13,2,2,1,40,40
850,2025-05-13,GL06,BL06,2,3,4,20,80
851,2025-04-17,BL05,BL09,1,1,1,10,10
852,2025-05-05,BL01,BL06,1,2,4,40,160
853,2025-01-15,BL02,BL03,3,2,1,10,10
854,2025-04-26,BL05,GL06,3,2,4,40,160
855,2025-02-23,GL03,BL03,3,1,1,60,60
856,2025-04-16,GL06,GL05,2,2,1,30,30
857,2025-01-03,BL07,BL02,2,3,5,40,200
858,2025-05-13,BL07,BL13,1,1,5,50,250
859,2025-04-17,BL12,BL10,3,2,6,10,60
860,2025-06-20,GL06,BL08,2,3,5,40,200
861,2025-05-24,GL04,BL06,3,1,3,10,30
862,2025-06-16,GL04,BL13,1,2,4,30,120
863,2025-01-27,BL06,BL10,2,1,2,20,40
864,2025-06-27,BL08,GL05,1,1,1,10,10
865,2025-04-20,BL04,BL02,3,3,2,20,40
866,2025-03-19,BL06,BL11,3,1,5,40,200
867,2025-02-26,BL07,GL04,2,2,1,60,60
868,2025-01-13,BL02,BL13,2,1,2,50,100
869,2025-03-31,BL01,BL03,2,2,5,30,150
870,2025-03-18,BL06,GL02,3,2,6,30,180
871,2025-04-17,BL01,GL05,3,2,1,30,30
872,2025-02-09,GL03,BL03,3,1,5,40,200
873,2025-02-19,GL04,BL08,3,3,4,30,120
874,2025-06-11,GL06,BL10,2,3,3,40,120
875,2025-05-01,GL04,GL05,3,3,4,60,240
876,2025-06-12,GL03,BL08,3,1,1,20,20
877,2025-02-02,BL04,BL07,2,1,6,10,60
878,2025-05-18,BL10,GL04,3,1,5,50,250
879,2025-06-03,BL06,BL12,2,2,4,60,240
880,2025-01-07,BL12,BL08,2,1,3,20,60
881,2025-04-08,GL01,BL04,3,3,1,40,40
882,2025-01-21,BL03,BL02,1,1,2,60,120
883,2025-04-01,GL06,GL03,2,2,3,50,150
884,2025-04-23,BL07,GL02,2,2,2,20,40
885,2025-04-18,BL12,GL02,1,3,3,20,60
886,2025-06-23,GL04,BL09,2,1,4,10,40
887,2025-04-14,GL06,GL01,2,3,5,30,150
888,2025-06-13,GL02,BL13,1,2,5,40,200
889,2025-05-13,BL01,BL10,3,1,6,10,60
890,2025-06-10,BL03,BL02,3,3,2,60,120
891,2025-05-24,BL13,BL11,2,1,2,50,100
892,2025-05-07,BL13,BL06,3,2,2,40,80
893,2025-01-29,BL11,BL04,3,2,6,60,360
894,2025-04-14,GL06,BL08,1,3,4,40,160
895,2025-01-27,BL03,BL08,2,2,2,60,120
896,2025-06-18,GL04,GL01,3,3,4,10,40
897,2025-06-28,BL04,BL12,2,2,1,40,40
898,2025-02-02,BL01,BL13,2,1,3,40,120
899,2025-06-02,GL06,BL12,3,1,6,40,240
900,2025-01-21,GL03,BL08,3,3,4,60,240
901,2025-05-22,BL12,BL10,2,1,2,60,120
902,2025-04-11,GL05,BL12,2,1,1,60,60
903,2025-04-10,BL09,BL07,1,3,3,40,120
904,2025-06-11,GL02,BL06,3,2,2,60,120
905,2025-04-07,BL07,GL04,3,1,1,50,50
906,2025-01-07,BL12,BL01,2,2,1,40,40
907,2025-01-27,BL04,BL11,2,3,1,60,60
908,2025-01-24,BL03,BL04,3,2,2,60,120
909,2025-02-15,BL04,GL03,1,1,6,40,240
910,2025-03-19,GL03,BL05,2,3,4,60,240
911,2025-04-06,BL12,BL02,2,3,6,20,120
912,2025-04-19,GL05,BL09,1,3,5,50,250
913,2025-03-06,BL03,GL05,2,1,4,20,80
914,2025-04-09,GL05,BL08,2,2,4,20,80
915,2025-03-30,BL04,GL03,3,1,2,50,100
916,2025-02-07,GL04,BL02,1,3,1,30,30
917,2025-01-21,BL03,BL07,2,2,5,40,200
918,2025-02-01,BL08,BL07,3,1,6,50,300
919,2025-02-16,BL03,BL11,3,2,4,50,200
920,2025-01-02,BL07,BL06,2,3,6,30,180
921,2025-03-09,GL03,GL06,1,1,1,30,30
922,2025-06-20,GL01,BL07,1,3,2,20,40
923,2025-03-18,BL08,BL09,2,1,3,10,30
924,2025-06-03,BL06,BL02,1,1,3,30,90
925,2025-04-04,GL05,BL08,2,1,4,10,40
926,2025-06-08,BL10,BL07,2,1,1,50,50
927,2025-06-14,BL03,GL02,3,1,4,50,200
928,2025-02-21,BL08,GL05,2,1,6,20,120
929,2025-05-23,BL11,BL03,2,3,4,20,80
930,2025-05-26,BL11,BL07,2,3,2,60,120
931,2025-06-12,BL10,BL01,1,3,5,50,250
932,2025-06-12,BL11,GL05,2,2,1,40,40
933,2025-01-04,BL04,BL13,3,3,2,60,120
934,2025-01-10,BL05,BL13,2,1,2,60,120
935,2025-04-04,GL03,BL12,1,2,6,50,300
936,2025-06-21,BL10,BL04,3,1,6,20,120
937,2025-03-07,GL06,BL13,1,2,1,60,60
938,2025-04-19,GL03,BL04,1,2,4,40,160
939,2025-01-29,BL04,GL04,1,1,3,50,150
940,2025-03-12,BL11,BL06,3,2,3,50,150
941,2025-04-19,BL13,GL02,2,2,4,30,120
942,2025-02-27,GL02,BL10,1,2,6,40,240
943,2025-06-11,GL06,BL07,3,3,1,30,30
944,2025-02-09,GL01,BL03,1,3,2,20,40
945,2025-02-20,BL05,BL10,1,1,5,40,200
946,2025-01-27,BL11,GL06,2,3,2,50,100
947,2025-04-10,GL01,BL11,3,1,3,20,60
948,2025-04-05,BL07,GL01,2,3,1,40,40
949,2025-01-23,BL07,GL05,1,2,2,20,40
950,2025-01-05,BL01,BL09,2,1,2,30,60
951,2025-05-27,BL05,BL03,3,3,4,50,200
952,2025-04-20,BL03,BL11,2,2,5,30,150
953,2025-04-21,GL05,GL02,2,1,4,50,200
954,2025-04-15,GL02,BL09,3,3,2,10,20
955,2025-06-30,BL08,BL02,1,2,2,10,20
956,2025-01-07,BL07,BL01,3,3,3,60,180
957,2025-03-10,BL03,BL04,1,1,2,10,20
958,2025-02-09,BL04,BL07,3,3,5,40,200
959,2025-06-26,BL09,BL08,2,1,3,10,30
960,2025-03-23,BL12,BL01,3,3,6,50,300
961,2025-02-13,BL12,GL01,2,2,5,30,150
962,2025-05-13,BL03,BL08,3,1,6,10,60
963,2025-01-27,GL06,BL10,2,3,6,50,300
964,2025-02-13,BL07,BL02,1,3,2,10,20
965,2025-03-19,BL06,GL05,1,2,5,40,200
966,2025-03-30,BL06,GL04,1,2,5,20,100
967,2025-02-21,BL12,GL06,2,1,1,50,50
968,2025-01-25,GL01,BL13,3,1,4,60,240
969,2025-05-10,BL01,BL06,2,1,2,50,100
970,2025-02-22,BL09,GL06,1,3,5,50,250
971,2025-03-18,BL11,BL12,3,2,3,10,30
972,2025-04-28,BL08,BL06,1,3,2,60,120
973,2025-04-27,BL02,GL03,1,3,3,30,90
974,2025-01-08,BL09,GL03,3,2,1,10,10
975,2025-03-04,BL10,BL13,1,2,2,60,120
976,2025-06-06,BL12,BL06,1,1,1,30,30
977,2025-06-17,BL12,BL05,1,2,5,50,250
978,2025-05-05,GL01,BL13,3,1,4,20,80
979,2025-05-15,BL04,GL01,3,3,6,40,240
980,2025-04-20,BL05,BL13,1,3,5,30,150
981,2025-02-15,BL05,BL12,1,2,4,60,240
982,2025-02-10,GL01,BL06,2,1,4,50,200
983,2025-03-19,GL05,BL07,1,3,4,30,120
984,2025-01-14,BL04,BL08,2,3,2,20,40
985,2025-03-10,BL06,BL04,2,2,2,30,60
986,2025-02-16,BL06,BL05,2,2,4,30,120
987,2025-06-30,BL06,BL01,3,2,3,30,90
988,2025-05-13,BL07,BL06,3,3,4,50,200
989,2025-06-15,BL09,BL11,2,2,2,50,100
990,2025-02-21,GL05,BL10,1,3,3,20,60
991,2025-02-08,BL08,BL07,1,3,5,60,300
992,2025-04-17,BL01,BL11,1,1,5,50,250
993,2025-03-19,BL03,BL08,1,1,2,30,60
994,2025-04-21,GL05,BL10,2,2,6,60,360
995,2025-01-30,GL02,GL04,3,1,4,60,240
996,2025-02-18,BL01,BL10,1,3,3,50,150
997,2025-04-28,GL01,GL03,1,1,1,60,60
998,2025-06-03,BL06,GL01,3,1,4,40,160
999,2025-01-01,BL12,BL05,1,1,3,20,60
1000,2025-06-02,GL01,BL03,2,2,2,40,80
1001,2025-02-13,BL11,BL01,2,2,1,50,50
1002,2025-05-07,GL04,GL03,3,2,4,20,80
1003,2025-05-21,BL07,BL02,2,3,5,60,300
1004,2025-04-15,BL09,BL01,2,3,5,10,50
1005,2025-02-10,BL09,BL02,1,2,4,40,160
1006,2025-03-17,BL12,BL08,1,2,3,10,30
1007,2025-05-11,BL03,GL04,1,1,4,50,200
1008,2025-05-17,GL03,GL02,3,3,4,40,160
1009,2025-06-07,BL13,BL09,2,1,2,50,100
1010,2025-01-21,BL06,BL11,1,3,1,20,20
1011,2025-01-09,BL13,GL05,2,1,4,50,200
1012,2025-01-25,BL08,BL02,1,1,1,50,50
1013,2025-06-23,BL02,BL06,2,3,5,20,100
1014,2025-01-30,GL04,GL05,2,3,6,10,60
1015,2025-04-26,BL11,GL04,1,3,6,10,60
1016,2025-06-14,GL03,GL04,3,3,6,50,300
1017,2025-01-04,GL04,BL12,2,1,3,20,60
1018,2025-05-02,GL02,GL03,1,1,2,60,120
1019,2025-06-06,BL12,BL11,1,1,1,20,20
1020,2025-06-13,BL09,BL11,1,1,6,40,240
1021,2025-06-20,BL12,GL06,1,3,2,20,40
1022,2025-01-29,GL05,BL06,3,2,4,40,160
1023,2025-01-28,GL02,BL06,3,2,1,30,30
1024,2025-06-05,BL06,GL06,3,2,1,60,60
1025,2025-05-08,GL03,BL03,1,2,3,60,180
1026,2025-05-13,BL11,BL03,1,1,5,50,250
1027,2025-01-20,BL10,BL06,3,2,6,10,60
1028,2025-04-14,GL05,BL02,1,3,5,20,100
1029,2025-01-27,GL03,BL05,1,3,3,10,30
